transaction_id,timestamp,product_id,product_name,category,sku,amount,currency,payment_method,is_high_risk_item,card_bin,card_last4,issuer_country,is_3ds_passed,attempt_count,payment_gateway,customer_id,email,email_domain,email_first_seen,phone,phone_verified,previous_orders,previous_chargebacks,ip,ip_country,ip_region,proxy,vpn,tor,device_id,device_os,browser,is_emulator,delivery_type,delivery_address,address_verified,billing_address,addresses_match,shipping_region,delivery_person,delivery_signature_required,last_mile_provider,session_length_sec,pages_viewed,time_on_checkout_sec,added_card_count,cart_abandon_rate,velocity_same_card_1h,velocity_same_ip_24h,is_fraud,fraud_type,chargeback_code,chargeback_date
TXN-176195522,2025-10-19T04:51:19.342696Z,PS-GAME-02,Final Fantasy XVI,games,FF16,4749,RUB,card,0,427650,8450,RU,True,1,TinkoffPay,USER-659268,андрей.gamer1991@mail.ru,mail.ru,2022-07-04,+79083974633,False,9,0,187.39.53.237,RU,Новосибирск,False,False,False,device_fpr_67688718,Linux,Edge 111,False,pickup,"Новосибирск, ул. Октябрьская, д. 176, кв. 6",True,"Новосибирск, ул. Октябрьская, д. 176, кв. 6",True,Новосибирск,Павел Морозов,True,СДЭК,823,12,229,1,0.13,0,2,0,,,
TXN-668089808,2025-08-16T21:51:19.214795Z,PS5-SLIM-01,PlayStation 5 Slim,game_consoles,PS5SLIM-825SSD,62795,RUB,card,1,427650,5078,RU,True,1,Yandex.Kassa,USER-595671,константин.gamer2005@mail.ru,mail.ru,2024-04-17,+79317435389,True,16,0,64.237.186.242,RU,Санкт-Петербург,False,False,False,device_fpr_26172473,iOS,Firefox 101,False,courier,"Санкт-Петербург, ул. Красная, д. 127, кв. 36",True,"Санкт-Петербург, ул. Красная, д. 127, кв. 36",True,Санкт-Петербург,Сергей Соловьев,True,Яндекс.Доставка,173,10,42,1,0.06,1,7,0,,,
TXN-830316449,2025-07-06T09:51:19.232912Z,PSVR2-01,PlayStation VR2,vr_headsets,PSVR2-1000,73210,RUB,card,1,556048,4867,RU,True,1,TinkoffPay,USER-644475,владимир.gamer1997@mail.ru,mail.ru,2024-02-12,+79526758851,True,4,0,225.48.97.30,RU,Москва,False,False,False,device_fpr_96735175,Linux,Safari 106,False,courier,"Москва, ул. Красная, д. 63, кв. 26",True,"Москва, ул. Красная, д. 63, кв. 26",True,Москва,Павел Морозов,True,Яндекс.Доставка,1524,8,255,1,0.21,2,5,0,,,
TXN-733913093,2025-06-27T16:51:19.165827Z,DUALSE-01,DualSense Wireless Controller,accessories,DUALSE-WH,8900,RUB,card,1,524130,8424,RU,True,1,TinkoffPay,USER-803650,андрей.gamer2006@mail.ru,mail.ru,2023-08-21,+79236750283,True,11,0,208.26.71.60,RU,Казань,False,False,False,device_fpr_79583832,Windows,Opera 116,False,courier,"Казань, ул. Первомайная, д. 93, кв. 53",True,"Казань, ул. Первомайная, д. 93, кв. 53",True,Казань,Павел Орлов,True,DPD,579,18,56,2,0.16,2,2,0,,,
TXN-513504240,2025-06-29T15:51:19.308073Z,HEADSET-01,PlayStation 5 Headset,accessories,PS5-HS,8383,RUB,card,0,538012,9262,RU,True,1,Sberbank,USER-180799,дмитрий.gamer2004@mail.ru,mail.ru,2025-07-08,+79015770684,True,16,0,220.93.167.215,RU,Санкт-Петербург,False,False,False,device_fpr_57109805,Windows,Chrome 103,False,pickup,"Санкт-Петербург, ул. Советская, д. 166, кв. 63",True,"Санкт-Петербург, ул. Советская, д. 166, кв. 63",True,Санкт-Петербург,Андрей Орлов,True,Яндекс.Доставка,1624,6,99,1,0.09,1,6,0,,,
TXN-792093943,2025-08-09T09:51:19.204419Z,PS-GAME-02,Final Fantasy XVI,games,FF16,4858,RUB,card,0,524130,2269,RU,True,1,Sberbank,USER-448627,константин.gamer2007@mail.ru,mail.ru,2024-10-24,+79264502415,True,1,0,12.167.72.76,RU,Нижний Новгород,False,False,False,device_fpr_68765512,Windows,Opera 109,False,pickup,"Нижний Новгород, ул. Первомайная, д. 96, кв. 20",True,"Нижний Новгород, ул. Первомайная, д. 96, кв. 20",True,Нижний Новгород,Юрий Лебедев,True,PickPoint,1122,15,95,1,0.2,1,2,0,,,
TXN-584459745,2025-06-14T10:51:19.171538Z,HEADSET-01,PlayStation 5 Headset,accessories,PS5-HS,8018,RUB,card,0,556048,9853,RU,True,1,TinkoffPay,USER-789115,сергей.gamer1996@mail.ru,mail.ru,2022-07-26,+79107349449,True,12,0,253.184.253.153,RU,Краснодар,False,False,False,device_fpr_91756929,macOS,Safari 102,False,courier,"Краснодар, ул. Советская, д. 7, кв. 85",True,"Краснодар, ул. Советская, д. 7, кв. 85",True,Краснодар,Сергей Сидоров,True,PickPoint,1741,6,71,2,0.13,0,0,0,,,
TXN-941054381,2025-06-09T07:51:19.358843Z,PS5-SLIM-01,PlayStation 5 Slim,game_consoles,PS5SLIM-825SSD,61965,RUB,card,1,554395,6758,RU,True,1,Yandex.Kassa,USER-686076,юрий.gamer1992@mail.ru,mail.ru,2024-11-26,+79837796983,True,16,0,186.117.96.6,RU,Казань,False,False,False,device_fpr_93045798,Linux,Opera 114,False,courier,"Казань, ул. Октябрьская, д. 18, кв. 72",True,"Казань, ул. Октябрьская, д. 18, кв. 72",True,Казань,Андрей Смирнов,True,PickPoint,404,18,71,1,0.16,0,7,0,,,
TXN-870489156,2025-06-12T18:51:19.293875Z,PS5-SLIM-01,PlayStation 5 Slim,game_consoles,PS5SLIM-825SSD,61951,RUB,card,1,554395,5846,RU,False,1,Raiffeisenbank,USER-791310,владимир.gamer2009@mail.ru,mail.ru,2023-07-25,+79786199895,True,13,0,90.121.9.17,RU,Казань,False,False,False,device_fpr_40271732,Android,Edge 113,False,courier,"Казань, пр. Мира, д. 2, кв. 112",True,"Казань, пр. Мира, д. 2, кв. 112",True,Казань,Андрей Соловьев,True,Яндекс.Доставка,776,14,100,2,0.08,1,0,0,,,
TXN-642255847,2025-09-04T09:51:19.178363Z,PS5-SLIM-01,PlayStation 5 Slim,game_consoles,PS5SLIM-825SSD,57960,RUB,card,1,538012,1781,RU,True,1,Raiffeisenbank,USER-642777,алексей.gamer2006@mail.ru,mail.ru,2024-08-01,+79652726199,True,7,0,44.96.41.244,RU,Краснодар,False,False,False,device_fpr_83418978,Android,Firefox 105,False,courier,"Краснодар, ул. Комсомольская, д. 167, кв. 23",True,"Краснодар, ул. Комсомольская, д. 167, кв. 23",True,Краснодар,Дмитрий Лебедев,True,Яндекс.Доставка,660,14,207,1,0.23,2,2,0,,,
TXN-422370123,2025-07-15T00:51:19.271591Z,PS5-STD-01,PlayStation 5 Standard,game_consoles,PS5STD-825SSD,49182,RUB,card,1,524130,6715,RU,True,1,TinkoffPay,USER-272109,юрий.gamer1997@mail.ru,mail.ru,2025-06-04,+79409757529,True,7,0,184.13.133.234,RU,Ростов-на-Дону,False,False,False,device_fpr_93848831,Android,Chrome 107,False,courier,"Ростов-на-Дону, ул. Горького, д. 95, кв. 81",True,"Ростов-на-Дону, ул. Горького, д. 95, кв. 81",True,Ростов-на-Дону,Петр Соколов,True,PickPoint,788,16,297,1,0.22,0,6,0,,,
TXN-561937163,2025-05-29T05:51:19.371362Z,PSPLUS-1,PlayStation Plus (1 мес),subscriptions,PSPLUS-1M,474,RUB,card,0,429649,2376,RU,False,1,Sberbank,USER-320194,иван.gamer2009@mail.ru,mail.ru,2025-05-14,+79849830547,True,0,0,190.60.153.37,RU,Волгоград,False,False,False,device_fpr_72023069,Android,Safari 100,False,courier,"Волгоград, ул. Горького, д. 11, кв. 41",True,"Волгоград, ул. Горького, д. 11, кв. 41",True,Волгоград,Владимир Лебедев,True,Почта России,704,5,239,2,0.18,1,4,0,,,
TXN-493583101,2025-06-20T02:51:19.328832Z,PS-GAME-02,Final Fantasy XVI,games,FF16,5018,RUB,card,0,554395,8649,RU,False,1,TinkoffPay,USER-227574,владимир.gamer2005@mail.ru,mail.ru,2023-09-30,+79875705230,True,11,0,101.16.222.38,RU,Новосибирск,False,False,False,device_fpr_46173621,Windows,Edge 117,False,pickup,"Новосибирск, ул. Октябрьская, д. 134, кв. 134",True,"Новосибирск, ул. Октябрьская, д. 134, кв. 134",True,Новосибирск,Павел Соловьев,True,Яндекс.Доставка,111,18,141,2,0.18,2,2,0,,,
TXN-650406978,2025-09-11T15:51:19.304613Z,PSPLUS-1,PlayStation Plus (1 мес),subscriptions,PSPLUS-1M,513,RUB,card,0,554395,9612,RU,False,1,Yandex.Kassa,USER-341452,константин.gamer2005@mail.ru,mail.ru,2024-06-13,+79307891313,True,7,0,171.183.247.15,RU,Краснодар,False,False,False,device_fpr_20604336,macOS,Firefox 116,False,courier,"Краснодар, ул. Советская, д. 172, кв. 10",True,"Краснодар, ул. Советская, д. 172, кв. 10",True,Краснодар,Николай Лебедев,True,DPD,1615,9,37,1,0.04,2,5,0,,,
TXN-956826363,2025-07-13T05:51:19.306960Z,PS5-SLIM-01,PlayStation 5 Slim,game_consoles,PS5SLIM-825SSD,57409,RUB,card,1,554395,3656,RU,True,1,Sberbank,USER-230704,алексей.gamer2003@mail.ru,mail.ru,2025-05-13,+79742760352,True,1,0,226.116.92.37,RU,Ростов-на-Дону,False,False,False,device_fpr_44565835,iOS,Safari 102,False,courier,"Ростов-на-Дону, ул. Октябрьская, д. 84, кв. 18",True,"Ростов-на-Дону, ул. Октябрьская, д. 84, кв. 18",True,Ростов-на-Дону,Андрей Смирнов,True,СДЭК,1264,18,210,1,0.25,2,1,0,,,
TXN-157413770,2025-05-31T19:51:19.193825Z,HEADSET-01,PlayStation 5 Headset,accessories,PS5-HS,7602,RUB,card,0,546955,9575,RU,True,1,TinkoffPay,USER-757941,иван.gamer1995@mail.ru,mail.ru,2023-11-06,+79564839847,False,19,0,57.48.172.82,RU,Казань,False,False,False,device_fpr_12014017,macOS,Firefox 112,False,pickup,"Казань, ул. Октябрьская, д. 45, кв. 79",True,"Казань, ул. Октябрьская, д. 45, кв. 79",True,Казань,Алексей Смирнов,True,Яндекс.Доставка,591,19,250,1,0.01,2,2,0,,,
TXN-476644880,2025-06-11T12:51:19.272745Z,PSPLUS-12,PlayStation Plus (12 мес),subscriptions,PSPLUS-12M,4046,RUB,card,0,556048,6695,RU,True,1,Sberbank,USER-817583,сергей.gamer2001@mail.ru,mail.ru,2024-02-09,+79162342643,False,4,0,242.78.203.61,RU,Омск,False,False,False,device_fpr_19455984,Android,Firefox 114,False,courier,"Омск, ул. Советская, д. 34, кв. 70",True,"Омск, ул. Советская, д. 34, кв. 70",True,Омск,Сергей Лебедев,True,Яндекс.Доставка,1100,19,49,1,0.15,2,0,0,,,
TXN-751948836,2025-06-12T20:51:19.274836Z,CHARGING-01,Charging Stand for DualSense,accessories,CHARGE-DUAL,2392,RUB,card,0,429649,5370,RU,True,1,Raiffeisenbank,USER-739068,юрий.gamer1999@mail.ru,mail.ru,2024-10-08,+79717150208,True,3,0,135.237.132.24,RU,Волгоград,False,False,False,device_fpr_12726427,macOS,Safari 110,False,pickup,"Волгоград, ул. Центральная, д. 17, кв. 20",True,"Волгоград, ул. Центральная, д. 17, кв. 20",True,Волгоград,Павел Козлов,True,Яндекс.Доставка,62,8,247,1,0.24,0,7,0,,,
TXN-313057303,2025-09-08T17:51:19.190828Z,PS-GAME-02,Final Fantasy XVI,games,FF16,5233,RUB,card,0,429649,2518,RU,False,1,Sberbank,USER-211541,константин.gamer2009@mail.ru,mail.ru,2022-09-16,+79181289134,True,1,0,150.66.133.207,RU,Нижний Новгород,False,False,False,device_fpr_14982042,Android,Firefox 109,False,pickup,"Нижний Новгород, ул. Октябрьская, д. 73, кв. 96",True,"Нижний Новгород, ул. Октябрьская, д. 73, кв. 96",True,Нижний Новгород,Павел Орлов,True,Боксберри,619,9,262,1,0.08,1,4,0,,,
TXN-281896004,2025-09-10T04:51:19.385938Z,DUALSE-01,DualSense Wireless Controller,accessories,DUALSE-WH,8490,RUB,card,1,524130,7707,UA,False,1,TinkoffPay,USER-650261,new.user54390@mail.ru,mail.ru,2025-11-11,+79575555827,True,1,0,134.185.100.128,RU,Воронеж,False,False,False,device_fpr_66832080,macOS,Opera 104,False,courier,"Краснодар, ул. Октябрьская, д. 117, кв. 149",True,"Уфа, ул. Советская, д. 60",False,Краснодар,Константин Петров,True,Боксберри,250,4,112,1,0.11,0,9,1,multi_ip_attack,4855,2025-09-14
TXN-956561796,2025-11-01T19:51:19.169324Z,PSPLUS-12,PlayStation Plus (12 мес),subscriptions,PSPLUS-12M,4036,RUB,card,0,429649,7656,RU,True,1,Sberbank,USER-994235,николай.gamer2000@mail.ru,mail.ru,2023-12-05,+79759480932,True,11,0,56.155.110.207,RU,Воронеж,False,False,False,device_fpr_88774891,Android,Safari 119,False,pickup,"Воронеж, ул. Горького, д. 114, кв. 78",True,"Воронеж, ул. Горького, д. 114, кв. 78",True,Воронеж,Владимир Соколов,True,Яндекс.Доставка,1725,12,49,2,0.01,2,2,0,,,
TXN-981483258,2025-08-04T22:51:19.158831Z,PS-GAME-02,Final Fantasy XVI,games,FF16,4916,RUB,card,0,554395,1153,RU,True,1,Raiffeisenbank,USER-793264,сергей.gamer1990@mail.ru,mail.ru,2022-05-30,+79604875754,True,6,0,35.130.241.229,RU,Екатеринбург,False,False,False,device_fpr_20047595,Windows,Chrome 111,False,pickup,"Екатеринбург, ул. Центральная, д. 179, кв. 102",True,"Екатеринбург, ул. Центральная, д. 179, кв. 102",True,Екатеринбург,Андрей Козлов,True,PickPoint,925,15,130,2,0.24,0,4,0,,,
TXN-449996795,2025-10-02T23:51:19.297390Z,PS-GAME-01,Call of Duty Modern Warfare III,games,COD-MW3,3908,RUB,card,0,554395,4599,RU,False,1,Raiffeisenbank,USER-374462,виктор.gamer2001@mail.ru,mail.ru,2023-01-18,+79762655443,True,2,0,23.105.96.230,RU,Москва,False,False,False,device_fpr_58687330,Windows,Safari 118,False,courier,"Москва, ул. Прямая, д. 100, кв. 55",True,"Москва, ул. Прямая, д. 100, кв. 55",True,Москва,Андрей Федоров,True,СДЭК,1278,11,157,2,0.29,1,4,0,,,
TXN-642030937,2025-09-15T18:51:19.269007Z,PSPLUS-1,PlayStation Plus (1 мес),subscriptions,PSPLUS-1M,503,RUB,card,0,427650,1979,RU,True,1,Yandex.Kassa,USER-138665,павел.gamer1995@mail.ru,mail.ru,2023-03-14,+79964929301,True,12,0,91.191.78.86,RU,Нижний Новгород,False,False,False,device_fpr_32747869,Linux,Chrome 110,False,pickup,"Нижний Новгород, ул. Комсомольская, д. 168, кв. 101",True,"Нижний Новгород, ул. Комсомольская, д. 168, кв. 101",True,Нижний Новгород,Константин Сидоров,True,СДЭК,423,15,279,2,0.13,1,2,0,,,
TXN-863943748,2025-11-16T10:51:19.289172Z,DUALSE-01,DualSense Wireless Controller,accessories,DUALSE-WH,8876,RUB,card,1,556048,3646,RU,True,1,Yandex.Kassa,USER-916460,павел.gamer2001@mail.ru,mail.ru,2024-07-29,+79528331426,True,16,0,28.219.149.102,RU,Уфа,False,False,False,device_fpr_18058630,iOS,Opera 114,False,pickup,"Уфа, ул. Прямая, д. 139, кв. 24",True,"Уфа, ул. Прямая, д. 139, кв. 24",True,Уфа,Юрий Орлов,True,PickPoint,1594,6,279,2,0.21,0,1,0,,,
TXN-300995164,2025-06-03T08:51:19.166484Z,PS-GAME-02,Final Fantasy XVI,games,FF16,5204,RUB,card,0,556048,5473,RU,True,1,Yandex.Kassa,USER-430904,петр.gamer2003@mail.ru,mail.ru,2024-07-24,+79168892861,True,3,0,9.165.175.249,RU,Уфа,False,False,False,device_fpr_29651515,macOS,Chrome 120,False,pickup,"Уфа, ул. Пушкина, д. 117, кв. 130",True,"Уфа, ул. Пушкина, д. 117, кв. 130",True,Уфа,Павел Петров,True,PickPoint,1427,11,93,1,0.04,0,1,0,,,
TXN-581750269,2025-09-03T13:51:19.291858Z,PSPLUS-1,PlayStation Plus (1 мес),subscriptions,PSPLUS-1M,503,RUB,card,0,538012,5374,RU,True,1,Raiffeisenbank,USER-146901,иван.gamer1998@mail.ru,mail.ru,2021-11-21,+79595004168,True,8,0,238.54.116.208,RU,Санкт-Петербург,False,False,False,device_fpr_30175934,macOS,Edge 116,False,pickup,"Санкт-Петербург, ул. Центральная, д. 63, кв. 73",True,"Санкт-Петербург, ул. Центральная, д. 63, кв. 73",True,Санкт-Петербург,Константин Иванов,True,Боксберри,906,10,254,1,0.1,0,3,0,,,
TXN-209725250,2025-06-29T20:51:19.365711Z,PS-GAME-02,Final Fantasy XVI,games,FF16,4877,RUB,card,0,546955,2105,RU,True,1,Raiffeisenbank,USER-190728,дмитрий.gamer1991@mail.ru,mail.ru,2024-10-16,+79273323426,True,12,0,227.41.53.32,RU,Уфа,False,False,False,device_fpr_74415781,macOS,Edge 105,False,pickup,"Уфа, ул. Октябрьская, д. 114, кв. 110",True,"Уфа, ул. Октябрьская, д. 114, кв. 110",True,Уфа,Иван Соловьев,True,Яндекс.Доставка,304,10,150,1,0.24,1,7,0,,,
TXN-167951050,2025-10-29T01:51:19.171870Z,PS5-STD-01,PlayStation 5 Standard,game_consoles,PS5STD-825SSD,48010,RUB,card,1,427650,2241,RU,True,2,TinkoffPay,USER-794892,виктор.gamer2003@mail.ru,mail.ru,2025-09-16,+79969593059,True,7,0,97.122.69.169,RU,Пермь,False,False,False,device_fpr_39737667,Android,Edge 112,False,pickup,"Пермь, ул. Ленина, д. 49, кв. 60",True,"Пермь, ул. Ленина, д. 49, кв. 60",True,Пермь,Сергей Федоров,True,Почта России,1725,15,34,2,0.07,0,7,0,,,
TXN-724173395,2025-05-30T15:51:19.208441Z,PS5-STD-01,PlayStation 5 Standard,game_consoles,PS5STD-825SSD,47527,RUB,card,1,429649,1556,RU,True,1,Yandex.Kassa,USER-947042,константин.gamer2005@mail.ru,mail.ru,2025-10-13,+79592251661,False,6,0,15.70.101.226,RU,Пермь,False,False,False,device_fpr_53036055,Linux,Firefox 116,False,courier,"Пермь, ул. Горького, д. 172, кв. 1",True,"Пермь, ул. Горького, д. 172, кв. 1",True,Пермь,Дмитрий Федоров,True,PickPoint,325,14,237,2,0.14,0,0,0,,,
TXN-654649136,2025-10-29T22:51:19.359671Z,CHARGING-01,Charging Stand for DualSense,accessories,CHARGE-DUAL,2411,RUB,card,0,556048,6719,RU,True,1,Yandex.Kassa,USER-508840,петр.gamer2001@mail.ru,mail.ru,2025-07-01,+79373964123,True,14,0,36.124.49.107,RU,Пермь,False,False,False,device_fpr_37872264,macOS,Safari 108,False,courier,"Пермь, ул. Ленина, д. 188, кв. 67",True,"Пермь, ул. Ленина, д. 188, кв. 67",True,Пермь,Виктор Лебедев,True,DPD,368,5,139,1,0.24,0,3,0,,,
TXN-492668534,2025-07-03T00:51:19.199610Z,PSVR2-01,PlayStation VR2,vr_headsets,PSVR2-1000,74590,RUB,card,1,556048,6698,RU,True,1,Sberbank,USER-307849,андрей.gamer1998@mail.ru,mail.ru,2022-03-26,+79197061266,True,4,0,195.185.26.208,RU,Нижний Новгород,False,False,False,device_fpr_22696688,Android,Opera 114,False,courier,"Нижний Новгород, ул. Лермонтова, д. 163, кв. 105",True,"Нижний Новгород, ул. Лермонтова, д. 163, кв. 105",True,Нижний Новгород,Андрей Морозов,True,PickPoint,1776,15,204,2,0.26,1,3,0,,,
TXN-653665425,2025-06-11T22:51:19.182883Z,PSPLUS-1,PlayStation Plus (1 мес),subscriptions,PSPLUS-1M,493,RUB,card,0,538012,2829,RU,True,1,Yandex.Kassa,USER-832847,петр.gamer2009@mail.ru,mail.ru,2021-10-19,+79755701669,True,3,0,113.108.177.69,RU,Краснодар,False,False,False,device_fpr_51819037,Windows,Firefox 102,False,courier,"Краснодар, ул. Молодежная, д. 75, кв. 45",True,"Краснодар, ул. Молодежная, д. 75, кв. 45",True,Краснодар,Сергей Лебедев,True,Яндекс.Доставка,1749,14,263,1,0.01,2,4,0,,,
